"earth" "location" "REALM" "BIOME_NAME" "ECO_NAME" "initial_agricultural_tech_level_in_use" "initial_healthcare_tech_level_in_use" "initial_housing_tech_level_in_use" "initial_transportation_tech_level_in_use" "initial_unaided_d_max_pop_density" "initial_unaided_not_dt_max_pop_density" "initial_unaided_t_max_pop_density" "initial_warfare_tech_level_in_use" "relevance_of_dist_based_on_transportation_tech_level" "initial_ proportion_not_desert" "initial_pop_density_of_desert" "initial_pop_density_of_tundra" "initial_pop_density_ratio" "initial_transition_probability_to_desert"
1 10 "Afrotropic" "Deserts & Xeric Shrublands" "Kalahari xeric savanna" 0.444445096882115 0.0210413155552516 0.126593445886236 0.400709920361874 0.0199353791428779 2.47636874668811 0.022339901623408 0.0289583435025959 7.21108463519648 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 11 "Afrotropic" "Deserts & Xeric Shrublands" "Kalahari xeric savanna" 0.59574708232195 0.0983698336098475 0.0736721095446688 0.25648546507002 0.016772376318351 8.46114556262455 0.0746879821567816 0.067258052946122 6.50069501562115 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 12 "Afrotropic" "Deserts & Xeric Shrublands" "Kalahari xeric savanna" 0.59574708232195 0.0983698336098475 0.0736721095446688 0.25648546507002 0.016772376318351 8.46114556262455 0.0746879821567816 0.067258052946122 6.50069501562115 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 13 "Afrotropic" "Deserts & Xeric Shrublands" "Kalahari xeric savanna" 0.59574708232195 0.0983698336098475 0.0736721095446688 0.25648546507002 0.016772376318351 8.46114556262455 0.0746879821567816 0.067258052946122 6.50069501562115 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 14 "Afrotropic" "Deserts & Xeric Shrublands" "Kaokoveld desert" 0.59574708232195 0.0983698336098475 0.0736721095446688 0.25648546507002 0.016772376318351 8.46114556262455 0.0746879821567816 0.067258052946122 6.50069501562115 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 15 "Afrotropic" "Deserts & Xeric Shrublands" "Kaokoveld desert" 0.59574708232195 0.0983698336098475 0.0736721095446688 0.25648546507002 0.016772376318351 8.46114556262455 0.0746879821567816 0.067258052946122 6.50069501562115 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 16 "Afrotropic" "Deserts & Xeric Shrublands" "Madagascar spiny thickets" 0.47943235238933 0.0411347876317524 0.275520821794174 0.288416799661629 0.128262242081249 4.07092092529024 0.0446217291828784 0.0566192872592859 -9.38529871140482 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 17 "Afrotropic" "Deserts & Xeric Shrublands" "Madagascar succulent woodlands" 0.33428 0.045235 0.105455 0.191825 0.0201065 7.245475 0.2356635 0.079035 -9.419 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 18 "Afrotropic" "Deserts & Xeric Shrublands" "Nama Karoo shrublands" 0.0936173607646956 0.0559102656030823 0.0297875268322717 0.101063076110931 0.138203310793981 9.89901729262805 0.117978792038617 0.0221037770965902 -1.11116935913043 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 19 "Afrotropic" "Deserts & Xeric Shrublands" "Namaqualand-Richtersveld steppe" 0.74548 0.043765 0.237895 0.146725 0.2696515 1.623375 0.1865955 0.013535 -8.697 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 20 "Afrotropic" "Deserts & Xeric Shrublands" "Namib Desert" 0.4098 0.009155 0.081865 0.376325 0.0433065 9.862725 0.2548325 0.004525 5.259 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 21 "Afrotropic" "Deserts & Xeric Shrublands" "Namibian savanna woodlands" 0.69708 0.002735 0.388325 0.399675 0.0665645 2.246575 0.1653095 0.003335 -8.311 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 22 "Afrotropic" "Deserts & Xeric Shrublands" "Namibian savanna woodlands" 0.77132 0.035335 0.066675 0.180875 0.0758155 6.843625 0.0599235 0.043245 -4.081 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 23 "Afrotropic" "Deserts & Xeric Shrublands" "Socotra Island xeric shrublands" 0.722472842395831 0.0239989015630395 0.261471874102235 0.378832706192117 0.291082197839549 6.61990226723338 0.266065155739324 0.0562646434472014 -1.13595934296684 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 24 "Afrotropic" "Deserts & Xeric Shrublands" "Somali montane xeric woodlands" 0.722472842395831 0.0239989015630395 0.261471874102235 0.378832706192117 0.291082197839549 6.61990226723338 0.266065155739324 0.0562646434472014 -1.13595934296684 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 25 "Afrotropic" "Deserts & Xeric Shrublands" "Southwest Arabian Escarpment shrublands and woodlands" 0.722472842395831 0.0239989015630395 0.261471874102235 0.378832706192117 0.291082197839549 6.61990226723338 0.266065155739324 0.0562646434472014 -1.13595934296684 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 26 "Afrotropic" "Deserts & Xeric Shrublands" "Southwest Arabian coastal xeric shrublands" 0.17844 0.029185 0.116865 0.174825 0.2136235 3.866325 0.1711095 0.051505 2.003 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 27 "Afrotropic" "Deserts & Xeric Shrublands" "Southwest Arabian highland xeric scrub" 0.17844 0.029185 0.116865 0.174825 0.2136235 3.866325 0.1711095 0.051505 2.003 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 28 "Afrotropic" "Deserts & Xeric Shrublands" "Succulent Karoo xeric shrublands" 0.17844 0.029185 0.116865 0.174825 0.2136235 3.866325 0.1711095 0.051505 2.003 0.796054549237499 0.3 0.165705089524733 62.4162049928453 0.0022325486817456
1 29 "Afrotropic" "Flooded Grasslands & Savannas" "East African halophytics" 0.627896061208539 0.0982269639015446 0.412056665289463 0.385342864188391 0.3 9.55082348157461 0.260579201286079 0.0751772853994771 3.66445041343538 0.796054549237499 0.3 0.165705089524733 305.624144935185 0.00840580160368371
1 30 "Afrotropic" "Flooded Grasslands & Savannas" "Etosha Pan halophytics" 0.627896061208539 0.0982269639015446 0.412056665289463 0.385342864188391 0.3 9.55082348157461 0.260579201286079 0.0751772853994771 3.66445041343538 0.796054549237499 0.3 0.165705089524733 305.624144935185 0.00840580160368371
1 31 "Afrotropic" "Flooded Grasslands & Savannas" "Inner Niger Delta flooded savanna" 0.05828 0.018215 0.014455 0.204075 0.0861685 8.502325 0.2122605 0.014275 -6.595 0.796054549237499 0.3 0.165705089524733 305.624144935185 0.00840580160368371
1 32 "Afrotropic" "Flooded Grasslands & Savannas" "Inner Niger Delta flooded savanna" 0.43764 0.043695 0.205765 0.347825 0.0850375 5.607675 0.0449595 0.078895 0.0609999999999999 0.796054549237499 0.3 0.165705089524733 305.624144935185 0.00840580160368371
1 33 "Afrotropic" "Flooded Grasslands & Savannas" "Lake Chad flooded savanna" 0.63212 0.094315 0.377265 0.089025 0.1763005 7.252125 0.1470975 0.054535 6.233 0.796054549237499 0.3 0.165705089524733 305.624144935185 0.00840580160368371
1 34 "Afrotropic" "Flooded Grasslands & Savannas" "Makgadikgadi halophytics" 0.63212 0.094315 0.377265 0.089025 0.1763005 7.252125 0.1470975 0.054535 6.233 0.796054549237499 0.3 0.165705089524733 305.624144935185 0.00840580160368371
1 35 "Afrotropic" "Flooded Grasslands & Savannas" "Sudd flooded grasslands" 0.67188 0.028685 0.096845 0.173975 0.2240055 2.922025 0.2992025 0.023415 -9.983 0.796054549237499 0.3 0.165705089524733 305.624144935185 0.00840580160368371
1 36 "Afrotropic" "Flooded Grasslands & Savannas" "Sudd flooded grasslands" 0.45564 0.026315 0.290885 0.390575 0.0792375 4.447725 0.2732185 0.023725 1.547 0.796054549237499 0.3 0.165705089524733 305.624144935185 0.00840580160368371
1 37 "Afrotropic" "Flooded Grasslands & Savannas" "Zambezian coastal flooded savanna" 0.671393070638839 0.0508263679721083 0.383923990651705 0.411347569589818 0.162541165263416 5.56441725342557 0.162884201206893 0.0587467099624965 -5.60281577310765 0.796054549237499 0.3 0.165705089524733 305.624144935185 0.00840580160368371
1 38 "Afrotropic" "Flooded Grasslands & Savannas" "Zambezian flooded grasslands" 0.7062 0.091065 0.454545 0.449725 0.2055325 1.420075 0.1882485 0.000675 -4.225 0.796054549237499 0.3 0.165705089524733 305.624144935185 0.00840580160368371
1 39 "Afrotropic" "Flooded Grasslands & Savannas" "Zambezian flooded grasslands" 0.3734 0.013205 0.213325 0.222975 0.0391885 2.172475 0.0480335 0.099995 -5.827 0.796054549237499 0.3 0.165705089524733 305.624144935185 0.00840580160368371
1 40 "Afrotropic" "Flooded Grasslands & Savannas" "Zambezian flooded grasslands" 0.67604 0.090375 0.345205 0.244575 0.0979135 7.766075 0.2612995 0.011585 -4.517 0.796054549237499 0.3 0.165705089524733 305.624144935185 0.00840580160368371
1 41 "Afrotropic" "Mangroves" "Central African mangroves" 0.6162 0.040465 0.391055 0.039275 0.0406095 9.154025 0.0132625 0.006175 -6.355 0.796054549237499 0.3 0.165705089524733 623.34361220262 0.00940359616709566
1 42 "Afrotropic" "Mangroves" "Central African mangroves" 0.6162 0.040465 0.391055 0.039275 0.0406095 9.154025 0.0132625 0.006175 -6.355 0.796054549237499 0.3 0.165705089524733 623.34361220262 0.00940359616709566
1 43 "Afrotropic" "Mangroves" "Central African mangroves" 0.6162 0.040465 0.391055 0.039275 0.0406095 9.154025 0.0132625 0.006175 -6.355 0.796054549237499 0.3 0.165705089524733 623.34361220262 0.00940359616709566
1 44 "Afrotropic" "Mangroves" "East African mangroves" 0.50804 0.042695 0.212555 0.291425 0.2948525 6.480725 0.0111455 0.031665 -4.003 0.796054549237499 0.3 0.165705089524733 623.34361220262 0.00940359616709566
1 45 "Afrotropic" "Mangroves" "Guinean mangroves" 0.76132 0.016735 0.432565 0.052775 0.0634615 3.058825 0.2167265 0.037825 -4.763 0.796054549237499 0.3 0.165705089524733 623.34361220262 0.00940359616709566
1 46 "Afrotropic" "Mangroves" "Madagascar mangroves" 0.76132 0.016735 0.432565 0.052775 0.0634615 3.058825 0.2167265 0.037825 -4.763 0.796054549237499 0.3 0.165705089524733 623.34361220262 0.00940359616709566
1 47 "Afrotropic" "Mangroves" "Red Sea mangroves" 0.410927511148903 0.0349892115232715 0.0397039742322523 0.388884289515848 0.236927541392026 7.38353441345076 0.154316316467586 0.0312051285391664 2.76736836735349 0.796054549237499 0.3 0.165705089524733 623.34361220262 0.00940359616709566
1 48 "Afrotropic" "Mangroves" "Southern Africa mangroves" 0.62572 0.075235 0.284375 0.017125 0.2873125 4.372675 0.0390435 0.001655 -8.949 0.796054549237499 0.3 0.165705089524733 623.34361220262 0.00940359616709566
1 49 "Afrotropic" "Mediterranean Forests, Woodlands & Scrub" "Albany thickets" 0.508766031543652 0.0790777968333712 0.0653663742065418 0.17080475280746 0.225271961893953 1.24113505977134 0.161857190380999 0.0334507040676702 7.11583165364355 0.796054549237499 0.3 0.165705089524733 177.094369225827 0.00904828804040974
1 50 "Afrotropic" "Mediterranean Forests, Woodlands & Scrub" "Fynbos shrubland" 0.508766031543652 0.0790777968333712 0.0653663742065418 0.17080475280746 0.225271961893953 1.24113505977134 0.161857190380999 0.0334507040676702 7.11583165364355 0.796054549237499 0.3 0.165705089524733 177.094369225827 0.00904828804040974
1 51 "Afrotropic" "Mediterranean Forests, Woodlands & Scrub" "Renosterveld shrubland" 0.65148 0.075485 0.308105 0.481875 0.2565145 5.532625 0.0747425 0.013035 8.395 0.796054549237499 0.3 0.165705089524733 177.094369225827 0.00904828804040974
1 52 "Afrotropic" "Montane Grasslands & Shrublands" "Angolan montane forest-grassland" 0.52484 0.005665 0.299845 0.357275 0.0411315 5.649475 0.1405725 0.043005 1.087 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 53 "Afrotropic" "Montane Grasslands & Shrublands" "East African montane moorlands" 0.41852 0.031825 0.154245 0.112075 0.0309525 7.530475 0.1070195 0.080375 2.507 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 54 "Afrotropic" "Montane Grasslands & Shrublands" "Ethiopian montane grasslands and woodlands" 0.546575318340419 0.0141744288098341 0.0264716345049276 0.421995458881516 0.0813030084865315 1.28948476603971 0.180708119817516 0.026713881453326 7.51774396746727 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 55 "Afrotropic" "Montane Grasslands & Shrublands" "Ethiopian montane grasslands and woodlands" 0.546575318340419 0.0141744288098341 0.0264716345049276 0.421995458881516 0.0813030084865315 1.28948476603971 0.180708119817516 0.026713881453326 7.51774396746727 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 56 "Afrotropic" "Montane Grasslands & Shrublands" "Ethiopian montane grasslands and woodlands" 0.546575318340419 0.0141744288098341 0.0264716345049276 0.421995458881516 0.0813030084865315 1.28948476603971 0.180708119817516 0.026713881453326 7.51774396746727 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 57 "Afrotropic" "Montane Grasslands & Shrublands" "Ethiopian montane grasslands and woodlands" 0.546575318340419 0.0141744288098341 0.0264716345049276 0.421995458881516 0.0813030084865315 1.28948476603971 0.180708119817516 0.026713881453326 7.51774396746727 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 58 "Afrotropic" "Montane Grasslands & Shrublands" "Ethiopian montane grasslands and woodlands" 0.59884 0.022925 0.252735 0.414125 0.2811355 8.041575 0.2130725 0.068635 6.051 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 59 "Afrotropic" "Montane Grasslands & Shrublands" "Ethiopian montane grasslands and woodlands" 0.59884 0.022925 0.252735 0.414125 0.2811355 8.041575 0.2130725 0.068635 6.051 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 60 "Afrotropic" "Montane Grasslands & Shrublands" "Ethiopian montane moorlands" 0.59884 0.022925 0.252735 0.414125 0.2811355 8.041575 0.2130725 0.068635 6.051 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 61 "Afrotropic" "Montane Grasslands & Shrublands" "Highveld grasslands" 0.57236 0.066445 0.287035 0.212875 0.1251155 9.460875 0.0551095 0.079665 7.385 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 62 "Afrotropic" "Montane Grasslands & Shrublands" "Highveld grasslands" 0.10692 0.019875 0.022155 0.125225 0.1463725 8.564075 0.0196135 0.021385 8.515 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 63 "Afrotropic" "Montane Grasslands & Shrublands" "Highveld grasslands" 0.10692 0.019875 0.022155 0.125225 0.1463725 8.564075 0.0196135 0.021385 8.515 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 64 "Afrotropic" "Montane Grasslands & Shrublands" "Jos Plateau forest-grassland" 0.10692 0.019875 0.022155 0.125225 0.1463725 8.564075 0.0196135 0.021385 8.515 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 65 "Afrotropic" "Montane Grasslands & Shrublands" "Madagascar ericoid thickets" 0.256264767737788 0.0591016585163808 0.104255470236145 0.495862880165867 0.26366423372236 5.95746766213582 0.0312528631987061 0.0796690319084589 -5.24822726570877 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 66 "Afrotropic" "Montane Grasslands & Shrublands" "Mulanje Montane forest-grassland" 0.256264767737788 0.0591016585163808 0.104255470236145 0.495862880165867 0.26366423372236 5.95746766213582 0.0312528631987061 0.0796690319084589 -5.24822726570877 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 67 "Afrotropic" "Montane Grasslands & Shrublands" "Nyanga-Chimanimani Montane forest-grassland" 0.6394 0.008785 0.146265 0.455825 0.2583415 9.866525 0.2724355 0.044045 -5.893 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 68 "Afrotropic" "Montane Grasslands & Shrublands" "Rwenzori-Virunga montane moorlands" 0.384349251612117 0.077484089506525 0.138932165052634 0.0868231033312259 0.0744338314063613 9.86558642312387 0.149509619156498 0.0619147124932116 2.60073216639491 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 69 "Afrotropic" "Montane Grasslands & Shrublands" "Southern Rift Montane forest-grassland" 0.79196 0.045705 0.235515 0.010375 0.2478145 2.294075 0.2714785 0.065655 6.459 0.796054549237499 0.3 0.165705089524733 237.423990059193 0.00617193373666345
1 70 "Afrotropic" "Temperate Grasslands, Savannas & Shrublands" "Amsterdam-Saint Paul Islands temperate grasslands" 0.6826 0.060695 0.358015 0.033075 0.2738565 0.969775 0.2938665 0.088575 -5.357 0.796054549237499 0.3 0.165705089524733 93.0879005711602 0.000219754359810258
1 71 "Afrotropic" "Temperate Grasslands, Savannas & Shrublands" "Tristan Da Cunha-Gough Islands shrub and grasslands" 0.11196 0.038405 0.021525 0.472225 0.1821295 4.792575 0.0719295 0.069865 -8.883 0.796054549237499 0.3 0.165705089524733 93.0879005711602 0.000219754359810258
1 72 "Afrotropic" "Tropical & Subtropical Dry Broadleaf Forests" "Cape Verde Islands dry forests" 0.11196 0.038405 0.021525 0.472225 0.1821295 4.792575 0.0719295 0.069865 -8.883 0.796054549237499 0.3 0.165705089524733 978.185458238748 0.00510577735439722
1 73 "Afrotropic" "Tropical & Subtropical Dry Broadleaf Forests" "Madagascar dry deciduous forests" 0.708272366068012 0.0455084731867173 0.0504720169331345 0.144799117935991 0.142320396083261 6.87825638746127 0.0346806253365459 0.00117823085008971 9.26684549207856 0.796054549237499 0.3 0.165705089524733 978.185458238748 0.00510577735439722
1 74 "Afrotropic" "Tropical & Subtropical Dry Broadleaf Forests" "Zambezian evergreen dry forests" 0.449171410874547 0.0509456130598216 0.154728941163016 0.472825397696046 0.0538758507204653 7.60814429307431 0.169739981498251 0.0173759276417011 -6.99762874261081 0.796054549237499 0.3 0.165705089524733 978.185458238748 0.00510577735439722
1 75 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Angolan mopane woodlands" 0.43212 0.093755 0.279755 0.157475 0.0185405 1.108475 0.1829705 0.060965 -7.293 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 76 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Angolan mopane woodlands" 0.785735500866733 0.052697458036882 0.508857926822578 0.227688225425899 0.105300700983764 0.825371482774776 0.0250955497897261 0.0405424258771713 7.375836894715 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 77 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Angolan mopane woodlands" 0.39564 0.014025 0.117215 0.075975 0.2548035 7.946575 0.0396235 0.057655 -8.263 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 78 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Angolan scarp savanna and woodlands" 0.288416256111314 0.0211584011274949 0.0132389310923719 0.465130042664486 0.245839211431418 9.61820302343398 0.16459811156977 0.000118181425870523 6.57210276048279 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 79 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Angolan wet miombo woodlands" 0.4294 0.062155 0.063175 0.030925 0.1235785 5.332175 0.1064975 0.083245 1.719 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 80 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Angolan wet miombo woodlands" 0.757444470939418 0.000709240154212798 0.0992927309338549 0.491134742862661 0.282860839037319 1.74645516914475 0.13923071522509 0.0854610018909257 5.4610124786594 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 81 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Ascension scrub and grasslands" 0.63188 0.048735 0.366065 0.024925 0.1648165 3.353325 0.2496415 0.096175 -5.901 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 82 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Central Zambezian wet miombo woodlands" 0.396043805632511 0.0228883484997061 0.197733749852798 0.00795787871744296 0.135484313113502 9.93513515265127 0.115893427513759 0.0554860862007028 1.69902418661927 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 83 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Central Zambezian wet miombo woodlands" 0.459596933222641 0.0897157997716302 0.234987552730539 0.190308715759001 0.23075680886288 8.50650638462512 0.0459924974052424 0.0640660607586438 -2.76543626449194 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 84 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Central Zambezian wet miombo woodlands" 0.1138 0.043175 0.022855 0.483225 0.0408125 3.623125 0.1332355 0.092765 7.125 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 85 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Central Zambezian wet miombo woodlands" 0.1138 0.043175 0.022855 0.483225 0.0408125 3.623125 0.1332355 0.092765 7.125 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 86 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Central bushveld" 0.1138 0.043175 0.022855 0.483225 0.0408125 3.623125 0.1332355 0.092765 7.125 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 87 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Drakensberg Escarpment savanna and thicket" 0.387741569385336 0.0677304193327062 0.139930276988698 0.043151898210226 0.202990739404758 5.35105823046468 0.144027483982743 0.0560283104334833 -9.4089930324043 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 88 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Drakensberg grasslands" 0.451064864314737 0.00791940059807645 0.167965351836905 0.332741098050279 0.0518171582591739 3.07156136244395 0.266406748743809 0.051182016257093 -6.28647665368272 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 89 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Dry miombo woodlands" 0.51972 0.003815 0.014665 0.153525 0.2741175 1.110375 0.2556155 0.095365 2.503 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 90 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Dry miombo woodlands" 0.51972 0.003815 0.014665 0.153525 0.2741175 1.110375 0.2556155 0.095365 2.503 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 91 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Dry miombo woodlands" 0.61884 0.057855 0.260225 0.483375 0.0727415 6.706825 0.2784965 0.049455 3.175 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 92 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Dry miombo woodlands" 0.606151743178145 0.0203305687214925 0.379790690295846 0.344562908304131 0.269101520600896 3.9862487558268 0.0269534878704738 0.0563867116197244 -2.95510421177034 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 93 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Dry miombo woodlands" 0.606151743178145 0.0203305687214925 0.379790690295846 0.344562908304131 0.269101520600896 3.9862487558268 0.0269534878704738 0.0563867116197244 -2.95510421177034 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 94 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Dry miombo woodlands" 0.70364 0.047135 0.344575 0.479025 0.0151185 1.975825 0.0464385 0.003035 -6.753 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
1 95 "Afrotropic" "Tropical & Subtropical Grasslands, Savannas & Shrublands" "Dry miombo woodlands" 0.35516 0.034895 0.012705 0.026375 0.1179815 2.057525 0.0252975 0.006465 0.523 0.796054549237499 0.3 0.165705089524733 282.461465256586 0.00668269902161216
